
SetupTitle, C-V Oliver
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.67266775777414078
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.67266775777414078
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.67266775777414078
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.67266775777414078
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.67266775777414078
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vanode, Cp, G, D, Rp, Cs, X, Rs, Z
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, F, S, , ohm, F, ohm, ohm, ohm
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Cj-V
Dimension1, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001
Dimension2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
DataName, Vanode, Cp, G, PI, D, Rp, Cs, X, Rs, Z, Theta, CpPerArea, CpPerW
DataValue, 0, 6.94742E-11, 7.11336E-05, 3.141592653589, 0.16295637891367593, 14058.054140378106, 7.1319072195930846E-11, -2231.5902071005376, 363.65185936832376, 2261.0257688157953, -1.4092598167115513, 6.94742E-12, 6.94742E-13
DataValue, -0.025, 6.64402E-11, 6.36587E-05, 3.141592653589, 0.15249196684848321, 15708.771935336412, 6.79851871196585E-11, -2341.0238293793636, 356.9873281812271, 2368.0862573403006, -1.4194701432289687, 6.64402E-12, 6.6440199999999992E-13
DataValue, -0.05, 6.38505E-11, 5.79914E-05, 3.141592653589, 0.14455044152859681, 17243.936169845874, 6.5184645352244331E-11, -2441.6017335354845, 352.93460861954168, 2466.97828591273, -1.4272402343097155, 6.38505E-12, 6.3850499999999991E-13
DataValue, -0.075, 6.16129E-11, 5.34876E-05, 3.141592653589, 0.13816612972485, 18695.922045483439, 6.2789082830677968E-11, -2534.7550229571816, 350.21729132261714, 2558.8347304091394, -1.4334994537639443, 6.1612900000000011E-12, 6.1612899999999995E-13
DataValue, -0.1, 5.9622299999999993E-11, 4.97216E-05, 3.141592653589, 0.13272615143058858, 20111.983524263098, 6.0672620225862489E-11, -2623.1757009909666, 348.16401531876738, 2646.1800656479022, -1.4388414179902631, 5.96223E-12, 5.9622299999999987E-13
DataValue, -0.125, 5.78464E-11, 4.65215E-05, 3.141592653589, 0.12799632621998047, 21495.437593370807, 5.8794101014553914E-11, -2706.9882921168951, 346.4845565114619, 2729.0725826842513, -1.4434921994847982, 5.7846399999999991E-12, 5.78464E-13
DataValue, -0.15, 5.62333E-11, 4.37314E-05, 3.141592653589, 0.12377129704873568, 22866.864541267831, 5.709475670311101E-11, -2787.557952467173, 345.01966337537988, 2808.8285648075139, -1.447651314466202, 5.6233300000000004E-12, 5.623329999999999E-13
DataValue, -0.17500000000000002, 5.4768E-11, 4.1284E-05, 3.141592653589, 0.11997065203417079, 24222.459064044182, 5.5556273488117638E-11, -2864.7519550780444, 343.68615996687851, 2885.2944287674104, -1.4513963322313201, 5.4767999999999994E-12, 5.4767999999999994E-13
DataValue, -0.2, 5.34195E-11, 3.91058E-05, 3.141592653589, 0.11650954002872757, 25571.654332605394, 5.4144641556027373E-11, -2939.4403309004529, 342.47284089510254, 2959.3237581709313, -1.4548097194058025, 5.34195E-12, 5.3419499999999993E-13
DataValue, -0.225, 5.2179499999999997E-11, 3.71616E-05, 3.141592653589, 0.11334819868349202, 26909.497976405753, 5.2849892518168185E-11, -3011.4525405557429, 341.34272089281916, 3030.7360916328812, -1.4579298456480532, 5.21795E-12, 5.21795E-13
DataValue, -0.25, 5.10269E-11, 3.54046E-05, 3.141592653589, 0.11042836421951444, 28244.917327126979, 5.1649143634829571E-11, -3081.4633484960527, 340.28095697680664, 3100.1947515931247, -1.4608135767706492, 5.10269E-12, 5.1026899999999993E-13
DataValue, -0.275, 4.99533E-11, 3.38079E-05, 3.141592653589, 0.10771449334794392, 29578.885408440041, 5.05328787712162E-11, -3149.5324818619083, 339.25029556664782, 3167.7508767807626, -1.4634955398938818, 4.99533E-12, 4.99533E-13
DataValue, -0.3, 4.8913E-11, 3.23012E-05, 3.141592653589, 0.105102848890913, 30958.602157195397, 4.9453322778434807E-11, -3218.2861363026245, 338.25104147153496, 3236.0128896798687, -1.4660779429023905, 4.8913E-12, 4.8913E-13
DataValue, -0.325, 4.79737E-11, 3.0984E-05, 3.141592653589, 0.10279083657838628, 32274.722437387038, 4.8480588007410227E-11, -3282.8591738121818, 337.4478408451842, 3300.1568751157693, -1.4683652401164598, 4.79737E-12, 4.79737E-13
DataValue, -0.35000000000000003, 4.70957E-11, 2.9767500000000003E-05, 3.141592653589, 0.10059612169453244, 33593.684387335175, 4.7572288689676395E-11, -3345.5389151052882, 336.54823983772559, 3362.4240289145182, -1.4705374897065713, 4.7095699999999989E-12, 4.7095699999999993E-13
DataValue, -0.375, 4.62637E-11, 2.864E-05, 3.141592653589, 0.098526438009779435, 34916.201117318436, 4.6712802970332006E-11, -3407.0946929264164, 335.68890405606305, 3423.59186920312, -1.4725868584267063, 4.6263699999999994E-12, 4.6263699999999992E-13
DataValue, -0.4, 4.54791E-11, 2.7598100000000003E-05, 3.141592653589, 0.096580056222430669, 36234.37845358919, 4.5903315731244979E-11, -3467.177491572872, 334.86019706925413, 3483.3103665408303, -1.4745148912417856, 4.54791E-12, 4.54791E-13
DataValue, -0.425, 4.4734699999999996E-11, 2.66286E-05, 3.141592653589, 0.094737939845755417, 37553.60777509895, 4.5136206335026384E-11, -3526.1036762947638, 334.05579797471034, 3541.8922078657288, -1.4763403034241283, 4.4734699999999991E-12, 4.4734699999999994E-13
DataValue, -0.45, 4.4027E-11, 2.57241E-05, 3.141592653589, 0.092991066200087624, 38874.051959057848, 4.4407716367429891E-11, -3583.9479286682058, 333.27513909245204, 3599.4103786234514, -1.4780719201578043, 4.4027E-12, 4.4027E-13
DataValue, -0.47500000000000003, 4.33564E-11, 2.4881500000000002E-05, 3.141592653589, 0.0913363128982571, 40190.502984144841, 4.3718093051895473E-11, -3640.4822804830706, 332.50822867076226, 3655.635780086001, -1.4797127357710025, 4.3356400000000007E-12, 4.3356399999999996E-13
DataValue, -0.5, 4.27161E-11, 2.40913E-05, 3.141592653589, 0.089761225404724365, 41508.760423887463, 4.3060266931878074E-11, -3696.0974567045951, 331.76623692908959, 3710.9574566982392, -1.4812750137108757, 4.27161E-12, 4.27161E-13
DataValue, -0.525, 4.21054E-11, 2.33504E-05, 3.141592653589, 0.088262588246969073, 42825.818829656026, 4.2433413044314885E-11, -3750.6986045577751, 331.04636657256441, 3765.2797663722858, -1.4827618700584959, 4.21054E-12, 4.2105399999999994E-13
DataValue, -0.55, 4.1521399999999996E-11, 2.26529E-05, 3.141592653589, 0.086830429859477434, 44144.458325424115, 4.1834451573111593E-11, -3804.3989369333517, 330.33759505086192, 3818.7136836955456, -1.484183135079266, 4.1521399999999993E-12, 4.1521399999999989E-13
DataValue, -0.57500000000000007, 4.09632E-11, 2.19972E-05, 3.141592653589, 0.085466055244266176, 45460.331314894625, 4.1262413506924809E-11, -3857.140907795555, 329.6546179105739, 3871.2024165237967, -1.4855374583537222, 4.0963199999999993E-12, 4.0963199999999994E-13
DataValue, -0.6, 4.04093E-11, 2.1355400000000002E-05, 3.141592653589, 0.084109783433653135, 46826.5637730972, 4.0695173801475676E-11, -3910.9046165608047, 328.94534032860355, 3924.7139968105339, -1.4868840493330215, 4.04093E-12, 4.0409299999999996E-13
DataValue, -0.625, 3.98964E-11, 2.07704E-05, 3.141592653589, 0.08285739640661155, 48145.437738319917, 4.0170302675504066E-11, -3962.0050756796645, 328.28142512059696, 3975.5820849016104, -1.4881277680919409, 3.98964E-12, 3.98964E-13
DataValue, -0.65, 3.94044E-11, 2.02178E-05, 3.141592653589, 0.0816599874238444, 49461.365727230455, 3.9667162470470457E-11, -4012.2593394578121, 327.64104720132713, 4025.6146937924427, -1.4893171291339742, 3.94044E-12, 3.94044E-13
DataValue, -0.675, 3.89307E-11, 1.96923E-05, 3.141592653589, 0.080505279531303639, 50781.26983643353, 3.9183013761031879E-11, -4061.835163129223, 326.99917521779639, 4074.9764849660323, -1.4904642949827365, 3.89307E-12, 3.8930699999999992E-13
DataValue, -0.70000000000000007, 3.84748E-11, 1.9193500000000002E-05, 3.141592653589, 0.079395874708512185, 52100.971683121883, 3.87173337860841E-11, -4110.6896453995878, 326.37180005172405, 4123.6255786218508, -1.4915666533163849, 3.84748E-12, 3.8474799999999996E-13
DataValue, -0.725, 3.80364E-11, 1.8720800000000002E-05, 3.141592653589, 0.078333066710716756, 53416.520661510185, 3.8269793987855604E-11, -4158.7614279408235, 325.7685363688442, 4171.5011391364023, -1.4926228918311415, 3.8036399999999993E-12, 3.80364E-13
DataValue, -0.75, 3.76128E-11, 1.82689E-05, 3.141592653589, 0.077303092028571677, 54737.833148137, 3.7837565368028764E-11, -4206.2680710005488, 325.1575277893981, 4218.8171924126782, -1.4936466667985193, 3.76128E-12, 3.7612799999999994E-13
DataValue, -0.775, 3.7204899999999996E-11, 1.78397E-05, 3.141592653589, 0.076314583247830331, 56054.754283984592, 3.7421578198112508E-11, -4253.0259480067325, 324.56790276434231, 4265.39260067856, -1.4946293779011139, 3.72049E-12, 3.7204899999999989E-13
DataValue, -0.8, 3.6809E-11, 1.7428E-05, 3.141592653589, 0.0753552758348842, 57378.930456736285, 3.7018016873296737E-11, -4299.391391945237, 323.9818242621601, 4311.5809819119768, -1.4955831998729561, 3.6809E-12, 3.6808999999999995E-13
DataValue, -0.82500000000000007, 3.64277E-11, 1.70357E-05, 3.141592653589, 0.074430059104233476, 58700.258868141609, 3.66295034000101E-11, -4344.9931972567128, 323.39810047930951, 4357.0118447854529, -1.4965032560257729, 3.64277E-12, 3.6427699999999997E-13
DataValue, -0.85, 3.60586E-11, 1.66607E-05, 3.141592653589, 0.073536764055504369, 60021.487692593946, 3.6253592492661312E-11, -4390.0461209231253, 322.82978578710606, 4401.9000459373819, -1.4973916881433664, 3.60586E-12, 3.60586E-13
DataValue, -0.875, 3.57014E-11, 1.63022E-05, 3.141592653589, 0.072674340873841128, 61341.4140422765, 3.5889959079809417E-11, -4434.525621442438, 322.27622662648992, 4446.2208057493108, -1.4982495266223217, 3.57014E-12, 3.5701399999999995E-13
DataValue, -0.9, 3.53401E-11, 1.5944100000000002E-05, 3.141592653589, 0.071804616516425529, 62719.124942768787, 3.5522310125951819E-11, -4480.4220932596509, 321.71499023822975, 4491.9575541976319, -1.4991147357956773, 3.53401E-12, 3.5340099999999991E-13
DataValue, -0.925, 3.50047E-11, 1.5613400000000002E-05, 3.141592653589, 0.070989032571958224, 64047.548900303576, 3.5181104181473493E-11, -4523.8757223472012, 321.1455610051965, 4535.26030373073, -1.4999261833369169, 3.50047E-12, 3.50047E-13
DataValue, -0.95000000000000007, 3.46795E-11, 1.5298100000000002E-05, 3.141592653589, 0.070207708730366331, 65367.594668618971, 3.4850439499062843E-11, -4566.7987371067538, 320.62447556499575, 4578.04005657128, -1.500703632233422, 3.4679499999999996E-12, 3.4679499999999994E-13
DataValue, -0.975, 3.43627E-11, 1.4994100000000001E-05, 3.141592653589, 0.069446962322948738, 66692.89920702143, 3.4528427198364961E-11, -4609.3887270796995, 320.10804526132853, 4620.4906230800252, -1.5014606873128897, 3.43627E-12, 3.4362699999999996E-13
DataValue, -1, 3.40557E-11, 1.47016E-05, 3.141592653589, 0.068706040732106483, 68019.807367905538, 3.4216460614090626E-11, -4651.4145599967223, 319.58027822104793, 4662.3801821791994, -1.5021980903057552, 3.40557E-12, 3.40557E-13
DataValue, -1.025, 3.37563E-11, 1.4419300000000001E-05, 3.141592653589, 0.0679844316742518, 69351.494177942062, 3.3912317667427481E-11, -4693.1308161459756, 319.0598313086017, 4703.9638639570421, -1.5029163443173144, 3.3756299999999994E-12, 3.37563E-13
DataValue, -1.05, 3.34661E-11, 1.4148E-05, 3.141592653589, 0.067283732937650456, 70681.368391292053, 3.3617604405339492E-11, -4734.2737802773627, 318.53961268590291, 4744.9779463630593, -1.5036138523666367, 3.3466099999999996E-12, 3.34661E-13
DataValue, -1.075, 3.3182799999999996E-11, 1.3886200000000001E-05, 3.141592653589, 0.0666024980038826, 72013.941899151672, 3.332999534162472E-11, -4775.1264727352727, 318.035351368638, 4785.7057280339941, -1.5042920480217188, 3.3182799999999995E-12, 3.3182799999999997E-13
DataValue, -1.1, 3.29087E-11, 1.36354E-05, 3.141592653589, 0.065944303817403238, 73338.515921791812, 3.3051808457941645E-11, -4815.3172403398094, 317.54274307414812, 4825.7759499165368, -1.5049473639302295, 3.2908699999999993E-12, 3.2908699999999995E-13
DataValue, -1.125, 3.26402E-11, 1.33924E-05, 3.141592653589, 0.06530188723918473, 74669.215375884829, 3.2779388795476555E-11, -4855.335896741869, 317.06259723740339, 4865.6772766755812, -1.5055870258526936, 3.2640200000000005E-12, 3.26402E-13
DataValue, -1.1500000000000001, 3.23793E-11, 1.31574E-05, 3.141592653589, 0.064672962301156378, 76002.8577074498, 3.2514729402855443E-11, -4894.8567623004274, 316.56488685781591, 4905.0826752491666, -1.5062133057615414, 3.2379299999999997E-12, 3.23793E-13
DataValue, -1.175, 3.21245E-11, 1.29312E-05, 3.141592653589, 0.064065258606684508, 77332.343479336792, 3.2256350428022288E-11, -4934.06541595827, 316.10217685566494, 4944.1806313249062, -1.5068185018787668, 3.21245E-12, 3.21245E-13
DataValue, -1.2, 3.18658E-11, 1.27029E-05, 3.141592653589, 0.063445114404865027, 78722.181549095083, 3.1994068848421965E-11, -4974.5139902637138, 315.60860922088295, 4984.5158474563759, -1.5074361355508221, 3.18658E-12, 3.18658E-13
DataValue, -1.225, 3.1624499999999996E-11, 1.2490100000000001E-05, 3.141592653589, 0.062858263520769786, 80063.410220894948, 3.1749453500305622E-11, -5012.8403970922991, 315.09844266798797, 5022.7339044879009, -1.5080206552743622, 3.1624499999999997E-12, 3.1624499999999993E-13
DataValue, -1.25, 3.13873E-11, 1.2285400000000001E-05, 3.141592653589, 0.062295327659966447, 81397.431097074572, 3.1509104941445768E-11, -5051.0778832879423, 314.6585517754321, 5060.8692718984566, -1.5085813953435907, 3.13873E-12, 3.1387299999999997E-13
DataValue, -1.2750000000000001, 3.11565E-11, 1.20872E-05, 3.141592653589, 0.061744343175287431, 82732.146402806276, 3.1275279916291141E-11, -5088.8415233346159, 314.20717738142497, 5098.5325535817237, -1.5091302685955959, 3.11565E-12, 3.11565E-13
DataValue, -1.3, 3.09309E-11, 1.18939E-05, 3.141592653589, 0.061200061350984679, 84076.711591656232, 3.10467500623674E-11, -5126.299621448994, 313.72985133620796, 5135.8907921107066, -1.5096725014002297, 3.09309E-12, 3.0930899999999995E-13
DataValue, -1.325, 3.07107E-11, 1.1707600000000001E-05, 3.141592653589, 0.06067339434604696, 85414.602480440051, 3.0823754095481522E-11, -5163.3860884993946, 313.28016030841673, 5172.8812433451385, -1.5101972199637515, 3.07107E-12, 3.07107E-13
DataValue, -1.35, 3.0495899999999997E-11, 1.1527600000000001E-05, 3.141592653589, 0.060161350279434166, 86748.325757312879, 3.0606276496565989E-11, -5200.0753214718106, 312.84355289450684, 5209.47736702712, -1.5107074017238806, 3.0495899999999997E-12, 3.0495899999999997E-13
DataValue, -1.375, 3.02849E-11, 1.13509E-05, 3.141592653589, 0.059651900569004712, 88098.74106899013, 3.0392664250943732E-11, -5236.6236068624212, 312.37455071385995, 5245.9322012281555, -1.5112150296464857, 3.0284900000000006E-12, 3.02849E-13
DataValue, -1.4000000000000001, 3.00787E-11, 1.1180600000000001E-05, 3.141592653589, 0.059159729533979008, 89440.638248394534, 3.0183971648008217E-11, -5272.8297305579354, 311.93918073853087, 5282.04878999953, -1.5117054698832104, 3.0078699999999998E-12, 3.00787E-13
DataValue, -1.425, 2.98768E-11, 1.1015E-05, 3.141592653589, 0.058677358289966459, 90785.292782569217, 2.9979666789687964E-11, -5308.76290948903, 311.50418331657261, 5317.8941777164155, -1.512186172409772, 2.9876799999999996E-12, 2.9876799999999995E-13
